,LinkID,StartPoint,EndPoint,CenterPoint,latitude,longitude,num_speed_below_max,EP_RESIDENTIAL,EP_BUSINESS 1,EP_RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,EP_COMMERCIAL,EP_BUSINESS PARK,EP_COMMERCIAL & RESIDENTIAL,EP_HOTEL,EP_WHITE,max_EP,max_EP_lu,group
17,103115048,"(1.275662246929905, 103.84179198510326)","(1.2742417443923733, 103.84128980667374)","(1.274951995661139, 103.8415408958885)",1.274951995661139,103.8415408958885,0,3221.2012545005296,0.0,0.0,0.0,0.0,1087.351363068012,249.16504301018603,0.0,3221.2012545005296,RESIDENTIAL,1
18,103115054,"(1.2942453652216426, 103.83717154953995)","(1.293536198864231, 103.8369138194622)","(1.2938907820429368, 103.83704268450107)",1.2938907820429368,103.83704268450107,0,6681.348850165746,0.0,2442.1559194824513,40.345242909871956,0.0,0.0,0.0,0.0,6681.348850165746,RESIDENTIAL,1
19,103115055,"(1.293536198864231, 103.8369138194622)","(1.2942453652216426, 103.83717154953995)","(1.2938907820429368, 103.83704268450107)",1.2938907820429368,103.83704268450107,0,6681.348850165746,0.0,2442.1559194824513,40.345242909871956,0.0,0.0,0.0,0.0,6681.348850165746,RESIDENTIAL,1
20,103101896,"(1.279048694438244, 103.82027342091783)","(1.2790936206880945, 103.82159897040485)","(1.2790711575631692, 103.82093619566135)",1.2790711575631692,103.82093619566135,0,21010.971553467654,4268.995463016024,504.89138774650286,0.0,0.0,0.0,0.0,0.0,21010.971553467654,RESIDENTIAL,1
21,103101900,"(1.2790936206880945, 103.82159897040485)","(1.279138591473324, 103.8229259216629)","(1.2791161060807092, 103.82226244603387)",1.2791161060807092,103.82226244603387,0,17149.725832754615,3825.146743325976,67.00121706096874,0.0,0.0,0.0,0.0,0.0,17149.725832754615,RESIDENTIAL,1
22,103104898,"(1.2886694769502356, 103.81934191754249)","(1.2887470630844693, 103.81790178947992)","(1.2887082700173524, 103.8186218535112)",1.2887082700173524,103.8186218535112,0,14782.006937430126,0.0,508.065151636761,0.0,0.0,0.0,0.0,0.0,14782.006937430126,RESIDENTIAL,1
23,103104899,"(1.2887470630844693, 103.81790178947992)","(1.2886694769502356, 103.81934191754249)","(1.2887082700173524, 103.8186218535112)",1.2887082700173524,103.8186218535112,0,14782.006937430126,0.0,508.065151636761,0.0,0.0,0.0,0.0,0.0,14782.006937430126,RESIDENTIAL,1
24,103105070,"(1.2759274365959197, 103.82996227566754)","(1.2746889248774258, 103.82870246669778)","(1.2753081807366726, 103.82933237118266)",1.2753081807366726,103.82933237118266,0,3795.9613658846065,0.0,129.96272480084394,0.0,0.0,0.0,0.0,0.0,3795.9613658846065,RESIDENTIAL,1
25,103105071,"(1.2746889248774258, 103.82870246669778)","(1.2759274365959197, 103.82996227566754)","(1.2753081807366726, 103.82933237118266)",1.2753081807366726,103.82933237118266,0,3795.9613658846065,0.0,129.96272480084394,0.0,0.0,0.0,0.0,0.0,3795.9613658846065,RESIDENTIAL,1
26,103105074,"(1.2736809724248943, 103.81334029211513)","(1.274471466952463, 103.8142880348648)","(1.2740762196886788, 103.81381416348997)",1.2740762196886788,103.81381416348997,0,0.0,0.0,326.11224617657535,0.0,0.0,0.0,0.0,0.0,326.11224617657535,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,4
27,103105075,"(1.274471466952463, 103.8142880348648)","(1.2736809724248943, 103.81334029211513)","(1.2740762196886788, 103.81381416348997)",1.2740762196886788,103.81381416348997,0,0.0,0.0,326.11224617657535,0.0,0.0,0.0,0.0,0.0,326.11224617657535,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,4
28,103105106,"(1.2909375105334546, 103.81108675926163)","(1.2911109581266171, 103.81002469031938)","(1.291024234330036, 103.8105557247905)",1.291024234330036,103.8105557247905,0,850.5827084560789,4045.280096078267,0.0,0.0,0.0,0.0,0.0,0.0,4045.280096078267,BUSINESS 1,5
29,103105107,"(1.2911109581266171, 103.81002469031938)","(1.2909375105334546, 103.81108675926163)","(1.291024234330036, 103.8105557247905)",1.291024234330036,103.8105557247905,0,850.5827084560789,4045.280096078267,0.0,0.0,0.0,0.0,0.0,0.0,4045.280096078267,BUSINESS 1,5
30,103105110,"(1.2911109581266171, 103.81002469031938)","(1.2913074124043793, 103.80897235223037)","(1.2912091852654983, 103.80949852127488)",1.2912091852654983,103.80949852127488,0,850.5827084560789,1881.027324202541,0.0,0.0,0.0,0.0,0.0,0.0,1881.027324202541,BUSINESS 1,5
31,103105111,"(1.2913074124043793, 103.80897235223037)","(1.2911109581266171, 103.81002469031938)","(1.2912091852654983, 103.80949852127488)",1.2912091852654983,103.80949852127488,0,850.5827084560789,1881.027324202541,0.0,0.0,0.0,0.0,0.0,0.0,1881.027324202541,BUSINESS 1,5
32,103105278,"(1.2909375105334546, 103.81108675926163)","(1.2907572714818096, 103.81224092864748)","(1.2908473910076321, 103.81166384395456)",1.2908473910076321,103.81166384395456,0,1084.6608117643323,5010.617569443426,0.0,0.0,0.0,0.0,0.0,0.0,5010.617569443426,BUSINESS 1,5
33,103105279,"(1.2907572714818096, 103.81224092864748)","(1.2909375105334546, 103.81108675926163)","(1.2908473910076321, 103.81166384395456)",1.2908473910076321,103.81166384395456,0,1084.6608117643323,5010.617569443426,0.0,0.0,0.0,0.0,0.0,0.0,5010.617569443426,BUSINESS 1,5
34,103105282,"(1.2907572714818096, 103.81224092864748)","(1.2905770319000314, 103.81339508889383)","(1.2906671516909205, 103.81281800877065)",1.2906671516909205,103.81281800877065,0,1814.5765602087286,5183.663100441917,0.0,0.0,0.0,0.0,0.0,0.0,5183.663100441917,BUSINESS 1,5
35,103105283,"(1.2905770319000314, 103.81339508889383)","(1.2907572714818096, 103.81224092864748)","(1.2906671516909205, 103.81281800877065)",1.2906671516909205,103.81281800877065,0,1814.5765602087286,5183.663100441917,0.0,0.0,0.0,0.0,0.0,0.0,5183.663100441917,BUSINESS 1,5
36,103105284,"(1.29097987449985, 103.85048908452465)","(1.2901853480742171, 103.84999637294506)","(1.2905826112870336, 103.85024272873486)",1.2905826112870336,103.85024272873486,0,0.0,0.0,0.0,3606.5471921177445,0.0,0.0,895.1680527421095,0.0,3606.5471921177445,COMMERCIAL,0
37,103105326,"(1.2804415768390232, 103.82667069991048)","(1.280013696668004, 103.82749070679127)","(1.2802276367535135, 103.82708070335087)",1.2802276367535135,103.82708070335087,0,11268.46930748055,0.0,374.17160868477987,0.0,0.0,0.0,0.0,0.0,11268.46930748055,RESIDENTIAL,1
38,103105327,"(1.280013696668004, 103.82749070679127)","(1.2804415768390232, 103.82667069991048)","(1.2802276367535135, 103.82708070335087)",1.2802276367535135,103.82708070335087,0,11268.46930748055,0.0,374.17160868477987,0.0,0.0,0.0,0.0,0.0,11268.46930748055,RESIDENTIAL,1
39,103105328,"(1.2775425408289751, 103.8490878521073)","(1.2767333904238292, 103.8485958982663)","(1.2771379656264021, 103.84884187518679)",1.2771379656264021,103.84884187518679,0,0.0,0.0,370.77415294869934,11798.245855715159,0.0,1150.7882841282155,0.0,0.0,11798.245855715159,COMMERCIAL,0
40,112000098,"(1.2758656686772196, 103.84085252087522)","(1.2751720745446273, 103.8410084238977)","(1.2755188716109234, 103.84093047238646)",1.2755188716109234,103.84093047238646,1,4386.1155031213275,0.0,386.4685566033758,0.0,0.0,1087.351363068012,0.0,0.0,4386.1155031213275,RESIDENTIAL,1
41,112000099,"(1.2751720745446273, 103.8410084238977)","(1.2758656686772196, 103.84085252087522)","(1.2755188716109234, 103.84093047238646)",1.2755188716109234,103.84093047238646,0,4386.1155031213275,0.0,386.4685566033758,0.0,0.0,1087.351363068012,0.0,0.0,4386.1155031213275,RESIDENTIAL,1
42,112000102,"(1.2762027412768078, 103.84403750187853)","(1.276309531297026, 103.8433960189989)","(1.276256136286917, 103.84371676043872)",1.276256136286917,103.84371676043872,0,2990.450745688544,0.0,609.1599522666689,1660.6077818238932,0.0,1087.351363068012,848.3518499862956,0.0,2990.450745688544,RESIDENTIAL,1
43,112000103,"(1.276309531297026, 103.8433960189989)","(1.2762027412768078, 103.84403750187853)","(1.276256136286917, 103.84371676043872)",1.276256136286917,103.84371676043872,1,2990.450745688544,0.0,609.1599522666689,1660.6077818238932,0.0,1087.351363068012,848.3518499862956,0.0,2990.450745688544,RESIDENTIAL,1
44,112000106,"(1.2751720745446273, 103.8410084238977)","(1.2749649418263085, 103.8399195141689)","(1.275068508185468, 103.8404639690333)",1.275068508185468,103.8404639690333,7,4740.1624001176215,0.0,386.4685566033758,0.0,0.0,772.4076481292683,0.0,0.0,4740.1624001176215,RESIDENTIAL,1
